SampleID	Actinomycetaceae	Aerococcus	Aeromonas	Akkermansia	Alcaligenes faecalis et rel.	Allistipes et rel.	Anaerobiospirillum	Anaerofustis	Anaerostipes caccae et rel.	Anaerotruncus colihominis et rel.	Anaerovorax odorimutans et rel.	Aneurinibacillus	Aquabacterium	Asteroleplasma et rel.	Atopobium	Bacillus	Bacteroides fragilis et rel.	Bacteroides intestinalis et rel.	Bacteroides ovatus et rel.	Bacteroides plebeius et rel.	Bacteroides splachnicus et rel.	Bacteroides stercoris et rel.	Bacteroides uniformis et rel.	Bacteroides vulgatus et rel.	Bifidobacterium	Bilophila et rel.	Brachyspira	Bryantella formatexigens et rel.	Bulleidia moorei et rel.	Burkholderia	Butyrivibrio crossotus et rel.	Campylobacter	Catenibacterium mitsuokai et rel.	Clostridium (sensu stricto)	Clostridium cellulosi et rel.	Clostridium colinum et rel.	Clostridium difficile et rel.	Clostridium felsineum et rel.	Clostridium leptum et rel.	Clostridium nexile et rel.	Clostridium orbiscindens et rel.	Clostridium ramosum et rel.	Clostridium sphenoides et rel.	Clostridium stercorarium et rel.	Clostridium symbiosum et rel.	Clostridium thermocellum et rel.	Collinsella	Coprobacillus catenaformis et rel.	Coprococcus eutactus et rel.	Corynebacterium	Desulfovibrio et rel.	Dialister	Dorea formicigenerans et rel.	Eggerthella lenta et rel.	Enterobacter aerogenes et rel.	Enterococcus	Escherichia coli et rel.	Eubacterium biforme et rel.	Eubacterium cylindroides et rel.	Eubacterium hallii et rel.	Eubacterium limosum et rel.	Eubacterium rectale et rel.	Eubacterium siraeum et rel.	Eubacterium ventriosum et rel.	Faecalibacterium prausnitzii et rel.	Fusobacteria	Gemella	Granulicatella	Haemophilus	Helicobacter	Klebisiella pneumoniae et rel.	Lachnobacillus bovis et rel.	Lachnospira pectinoschiza et rel.	Lactobacillus catenaformis et rel.	Lactobacillus gasseri et rel.	Lactobacillus plantarum et rel.	Lactobacillus salivarius et rel.	Lactococcus	Leminorella	Megamonas hypermegale et rel.	Megasphaera elsdenii et rel.	Methylobacterium	Micrococcaceae	Mitsuokella multiacida et rel.	Moraxellaceae	Novosphingobium	Oceanospirillum	Oscillospira guillermondii et rel.	Outgrouping clostridium cluster XIVa	Oxalobacter formigenes et rel.	Papillibacter cinnamivorans et rel.	Parabacteroides distasonis et rel.	Peptococcus niger et rel.	Peptostreptococcus anaerobius et rel.	Peptostreptococcus micros et rel.	Phascolarctobacterium faecium et rel.	Prevotella melaninogenica et rel.	Prevotella oralis et rel.	Prevotella ruminicola et rel.	Prevotella tannerae et rel.	Propionibacterium	Proteus et rel.	Pseudomonas	Roseburia intestinalis et rel.	Ruminococcus bromii et rel.	Ruminococcus callidus et rel.	Ruminococcus gnavus et rel.	Ruminococcus lactaris et rel.	Ruminococcus obeum et rel.	Serratia	Sporobacter termitidis et rel.	Staphylococcus	Streptococcus bovis et rel.	Streptococcus intermedius et rel.	Streptococcus mitis et rel.	Subdoligranulum variable at rel.	Sutterella wadsworthia et rel.	Tannerella et rel.	Uncultured Bacteroidetes	Uncultured Chroococcales	Uncultured Clostridium (sensu stricto)les I	Uncultured Clostridium (sensu stricto)les II	Uncultured Mollicutes	Uncultured Selenomonadaceae	Veillonella	Vibrio	Weissella et rel.	Wissella et rel.	Xanthomonadaceae	Yersinia et rel.
Sample-1	72.0189547177961	36.6774989319696	42.6023272590121	1381.23685390141	143.425506392999	4593.31769688299	35.3563566613223	53.2552249190787	11190.2731781007	710.087359713864	629.384375572851	43.918857957738	47.9446504058434	35.5669333395318	79.7109441226269	114.685768647644	4292.54489187362	190.944003539949	2519.94166956552	1154.90165970345	1274.47218516652	2020.57101911791	1851.64988304942	32268.6517568209	11759.0202743222	130.884906292234	70.4665794825687	6528.59810400945	180.874435920243	45.8699536871023	4558.73895680696	281.571156604069	72.0752367405305	998.980901995732	2474.02281831756	383.832802397491	2335.15023422691	35.6307839491112	5154.98353438531	15701.5016700386	7362.9410195337	199.98025058557	15437.0905209792	1625.0810257736	16306.6140886602	34.9865501723585	487.131000368392	179.971732675445	22948.9343288612	108.932200272176	180.42969481698	223.054152433315	14285.904392846	255.750474733651	408.69061708681	316.345429422144	472.357875084644	425.830349594737	245.726340375678	4782.98334820634	142.661880787189	4279.42265985932	160.905880469766	11970.8260120332	84377.7500987508	323.362880167556	35.899918440336	40.4354480578309	71.540476866323	177.382720444565	234.250546212356	2865.07980538427	14142.3135775986	70.6625157216755	441.216058087914	656.942824448475	105.649302240529	107.351063742561	38.6715077233782	107.311629358762	1227.78909015878	35.1269334616332	35.9370046443557	110.397398971489	70.9429502056795	41.0904696615633	167.953823500534	5216.48152011872	29555.6830274738	204.622353289446	6891.35880891412	1161.35788684798	157.298884722962	37.6783424535229	175.835238105408	725.333175420113	1189.31888563154	413.930593766523	105.054372965389	1283.53815363728	115.758576131571	289.733611657736	70.3370411627284	3606.82686412831	240.404463164125	9065.64591869983	11063.292272352	301.357562002238	77692.8399947947	35.6655019469416	2173.03856541078	74.7418326807986	1231.97829925934	295.604697719047	1819.27197627525	2602.6841082063	548.806949964156	1190.85286766131	60.3133032571746	35.6744941938961	1104.41406152582	1028.46847367333	521.322821398893	106.394226924348	211.82167029952	154.965222779692	171.075788053953	61.1071007925413	77.7085722415655	148.457166233748
Sample-2	71.6174398836624	35.0939016727016	38.3398119961015	2361.54262443099	146.719701415408	8059.37841236238	35.1865673563884	87.6215719000156	6860.17346489658	3090.15924687574	700.722231193224	41.3611073685682	42.909111608071	34.9178088231881	77.5402945928499	110.835070562747	2079.61864559992	167.360400455124	2936.89441827642	1509.15356520748	1735.1424288741	957.570251668015	1671.57294611471	19166.6836968366	8182.967766195	106.594087755128	69.584645103434	5141.44688658139	175.075114577769	53.4971632171515	6282.66462359292	280.262341648386	92.0590910942654	3148.89810487013	16033.4932251686	413.615045277086	4408.1321277635	37.8292135448473	7017.24658206289	10737.4539916825	13246.1898580334	214.050015053772	12389.5412600859	997.99299155555	10392.2042903252	35.1775849326978	398.964413024397	388.59014173252	28847.3926560496	108.483046253417	227.83695959035	4444.32196133912	13227.6823622393	235.329802792409	458.545114223584	254.380676293958	526.384634675218	542.430519343359	176.657324938006	2440.43193914563	111.867465765752	2316.05651915014	342.736746079781	5046.77328171548	70769.9158415648	319.817987646445	34.2991985702368	35.81588320093	85.5371851424096	174.759957716599	244.305766143041	10875.9203095783	9406.9397096607	70.4119579496169	447.926146053727	629.055893080636	104.394450599519	111.86272126066	39.0104735645511	105.591219666725	256.130727094113	34.7074445519911	35.5590299852275	104.570718564164	69.5055871143714	41.3413096229012	140.405880787627	36743.9299371806	22253.3466630754	1121.05746824444	4023.24490893197	6889.97725409654	249.31084930671	35.3033711258297	174.693251717978	385.560947600988	110002.189025851	23879.052756104	262.618141353367	861.806667484945	108.921428810013	282.501604563543	73.0376589972576	1560.78578502096	3515.12091241772	3608.63673472775	2733.22188237163	10040.5448809581	26899.9624612333	44.6672277762165	14747.6185750786	74.5011314045027	4695.09425255341	236.827494354039	1721.05971349193	28163.5420176167	580.046927124766	1482.73742652623	67.1658566883046	41.7407912097207	18897.1453646919	10796.2711980416	4415.40208045288	56.5503180707247	200.735633813136	167.467196804019	116.656048660499	55.2217934132836	75.7233116621278	148.15376044081
Sample-3	76.7885523301023	36.4684590752703	41.0496803489383	30042.1180325848	149.895577006333	2206.50573030564	37.5896040144946	45.5692756125726	1753.03757188504	2484.29561786565	2265.74205286361	39.208405728295	39.986798473158	36.4685173763808	82.4807102997726	114.611935283196	988.016805267545	98.0354509404868	742.497903203875	519.497106023152	835.096362440799	311.299262836978	246.369229244994	26089.5245572182	7579.92673264528	122.263925385916	72.5558098238468	854.525984993192	203.465924081754	45.4899490968037	17137.6551264532	288.146255625342	1568.79149739578	3503.93342407884	23937.8801293299	353.04427970336	19853.0966345145	41.1027333667611	23788.7943354309	882.37141217218	19842.5106051588	181.921949980453	1933.85285287853	452.769940169664	2536.03058624394	36.5111922408322	583.184503944829	213.228333791073	1614.86611345217	114.344949585787	182.22005236855	224.521530528055	2996.7534298053	381.863506948621	401.854210793547	289.312604105773	1524.54711919428	1036.56415047853	181.736519081222	500.453032143198	114.882099026737	538.371251907576	391.258345977737	622.736371172036	2694.6721771549	331.116658242456	38.6215789610141	39.1764746724361	72.2606260102919	182.725411286123	240.01669299708	727.687940879875	2569.09268731024	115.583695287112	448.760601392134	701.447735817192	121.210946002814	181.789997362727	38.0013656213506	107.775121906872	314.652192054481	36.0698049436694	36.3074131783969	107.872788311439	71.886319298056	39.7440376416747	146.760845741096	125726.358948862	964.384855392337	2397.49282997646	982.96022990176	1724.67480209301	423.091515712639	39.4021350122532	183.280519604566	438.148611733819	1019.30957689331	354.37644049715	89.9574089207962	765.613978170335	114.948348570259	294.55150629084	72.7077078211695	270.187704629013	53677.8386287938	1045.39863572445	1256.00612585238	255.371304038065	5615.65670002755	40.9391799568801	22678.7885629872	79.5686173634415	619.70340551746	196.246916641573	462.476703157077	2492.97885468133	751.878656807589	732.832389463029	78.78914155389	42.8617296375576	9941.42689025392	2382.60191324172	2705.45641014781	35.0873642012232	143.295195919861	177.587050521686	137.614018022265	36.5872057285934	78.4513283270781	151.82945051479
Sample-4	74.1533610540817	35.9834717864625	40.91985003592	3886.40096437251	172.170573810853	21769.9358558725	36.7745950580399	50.7764379830445	12858.4266577811	593.978721916727	1145.53712230086	43.4009507065595	154.578790514784	35.9535392278991	77.1669055050925	121.093595450426	2500.85651871731	569.712637030537	2595.56865473167	3675.01457766587	1391.31730639905	1613.95729087433	6030.43952107733	127194.326136257	6815.27778254446	132.504727754643	71.3875204011077	6589.00366913722	216.607207853978	77.3614957825974	6492.58455877885	286.125561055593	102.963180271077	949.158895322188	2238.94355797021	5035.65856029489	831.076417227899	36.0929985064936	2296.8035288294	7685.21399625697	10261.7089969784	262.971460039164	20049.4161240924	986.625684922019	17220.0762253225	36.3801788740735	580.320385750736	543.114876516244	57660.0808197584	111.528621553994	185.578895198899	414.498412707916	17289.4936613187	279.359098899315	484.822334617022	265.715530081075	608.128418245777	3417.80242021815	189.055199253022	4410.91664956437	115.556322875858	2623.86397872186	201.083328677045	3116.52353584725	48259.7495305778	332.440206154764	36.7362170790441	38.3948023177617	71.6951137579792	180.420672155966	241.510020067997	5175.17938901455	9854.15266598892	71.9867820507583	450.839449355039	649.961100709455	107.90290173482	107.646637511013	51.1295752326222	108.54745115488	1041.75973297738	36.7947351278379	36.7943690146329	112.843788825819	71.1557467405751	41.8065458154256	144.67712966726	26583.2717896654	10648.4608792093	1442.36121946445	16655.7826000318	1915.86214942697	168.995763204274	37.2308777724527	181.755394682624	402.921163437255	784.444461008532	534.226855460011	112.000088814222	2978.38160311097	124.929547269543	292.029936329815	72.0951128703707	1436.56517934518	6129.67841710804	5748.20321839189	3193.07830780298	812.265557256994	134155.706186624	36.7681751259288	3229.66463150548	76.0370501997199	2088.23764035133	244.677945573292	2073.06294523599	24215.0265505325	3191.88078805316	1899.81421896351	72.5654498575303	37.942725368598	1707.34647259334	2881.87315622668	575.770920834396	35.9099070493019	180.882271427719	205.570562332293	115.188296662287	44.5241880392279	82.8109342366465	152.548576601
Sample-5	77.0650638726907	37.4660057752037	42.7466291362787	2195.02092559122	148.647989378249	3201.55317537095	36.6283777855241	67.8778207972111	14706.032727079	1404.92948570773	2024.1485986039	51.878988398815	43.8073789191855	36.8820345003657	80.0180801831324	121.824588467732	595.629514358479	60.202056148635	685.117323512389	385.812938410118	717.42210147686	275.693753731121	162.201906059172	3501.17423604827	9025.57123871769	129.76088245982	72.2638364762297	4299.72941325202	180.374175137802	49.0586513871111	8731.509155616	295.735063060571	94.8230760294208	1005.61817501328	9306.45042728639	2225.37527025859	1709.6962011446	37.4895308587639	3083.59980470294	20122.7100833109	17360.5768971293	262.916016747611	15850.7352336893	1921.17934404545	10919.4600044247	37.4393353432152	809.214546608587	667.853953586744	124812.217939561	115.551672710614	188.775429715066	4233.86117886581	24532.1648080162	283.457801292218	560.660274050542	272.283433125264	515.868243569892	963.484289255634	189.168403649789	5541.61049746332	127.938564054214	2926.47880907425	263.764789679581	7931.12914001206	61872.6212836617	343.746655219578	38.5971854731231	40.0116465072902	107.38924771076	184.753560798356	275.885638644666	5774.9188271387	15974.5000960674	70.7709484057078	480.678946717115	675.711247089869	112.605715343598	109.608679656389	40.8915944336862	108.931991489445	246.435044860689	36.9458969264347	37.7454492222856	112.542417896069	73.5030988216052	44.2911064850368	147.339398304847	64926.6586020403	46403.5520133735	268.903832967678	4191.52959788392	909.337345991775	175.031054467801	38.7614723066584	188.841439876647	385.152228937988	3484.01593891817	611.190806820999	85.0195891189375	244.012063223795	114.19370281837	297.319400781675	78.7924335274098	1386.02343742568	2665.29406473856	8220.27569405575	2087.22253299716	1967.99663161817	127781.428950515	53.2473634623351	16134.5089280832	79.0454065735237	2427.96810316013	487.800360157294	1595.66896068323	20608.4227550439	518.983078778053	636.510337969571	77.2636862178902	39.9929452769969	32454.0182430501	7598.56577258227	16017.0267922868	54.8620053908145	223.83048429569	174.34549551582	138.353410898217	63.4455138494722	86.3474517749867	156.447510910581
Sample-6	76.043283947378	39.3101405073688	43.7490540175312	926.341649079178	150.950365393876	3635.4451201288	37.9903772994115	49.9479736118596	10567.1479588759	1033.48113063909	415.828994924689	46.8692990413175	52.0019615776657	37.1132865447487	76.442497769694	122.076753156946	20791.2064643998	262.596263749918	35104.6644512781	3297.79293643078	1952.63798143741	2265.2844291907	8663.18203052762	113552.531428541	1848.65697934251	126.316327874935	73.9588131262794	1366.96596030061	414.700672328539	55.8350288437365	1745.32530883874	313.005530098328	100.907028859589	992.898962380528	8329.38309436394	438.965973555434	1202.86469954847	38.5443056199882	1023.6146302234	4045.09820849635	12274.5154497896	549.986039768793	5419.88102610821	1175.62477197407	15111.6745112884	38.0190985200907	256.046168492728	572.865313052182	76383.1682131156	114.463038603212	195.677165996839	234.97576162687	16909.3767889878	248.613816271097	428.057949428637	272.308854034066	507.377365854161	207.820525700441	692.533919658846	1538.64261391372	116.543876099649	4397.03212725376	216.380501978208	866.068442920484	18945.4737110188	340.577130978287	37.8040728457019	42.8447911023301	74.3595690071086	189.865922636064	249.866101397113	833.779917749838	5388.45930969167	75.4612758805774	467.140585101802	651.475225547308	113.325374751894	139.491515908139	38.8463191260567	121.734437832146	234.518991471895	40.8463495635196	38.5677369317206	130.065804645701	76.9318492823284	43.6608496128372	152.216167678694	10623.7218038929	3518.38459730886	175.278325861605	3820.83526965432	2785.10200485376	174.349267965008	39.4013603584724	189.193043205927	2127.51967751779	851.070492197223	623.801257385249	120.780452368186	2689.35299880879	136.649806826068	307.029010626849	75.5491296384134	1245.4584673358	1009.62681780913	1214.39105899768	6519.37541904102	661.485784709534	61618.73682452	38.7759478125504	2312.21853907873	77.8661517028141	1668.62636617033	233.479609553831	671.989488776147	2670.4021963793	662.663341331453	1851.63375352795	81.2513153291899	37.7657695314043	1200.6316326349	1074.84726136271	591.866427995521	38.5809683833304	386.45772450811	168.820076969376	116.962244482308	39.0149243990645	78.4677315869106	155.452703309372
Sample-7	78.0778841567548	37.3901142920324	43.4597140421204	1758.30147003202	148.84708679545	1358.41665958431	37.2578280425626	47.3070211058888	2112.99333263341	505.884095212889	373.740025966672	38.8032595953216	42.4669021463941	36.7090780273961	85.9295032773624	120.721317817927	1156.484807428	174.39494332296	1930.43745609255	653.662065217342	946.333803931846	1400.28158858063	915.271538058653	60623.7579028852	14952.4922532365	118.114926256978	73.6062056152817	1169.42693090439	166.780408961449	43.5566036375981	2550.29595241225	293.634137525202	175.223233174637	968.082136657023	911.770535113665	353.799882211174	1140.165087074	37.5652912387113	679.334213052997	1412.1089943441	9903.11132083764	901.57130207544	3880.45794404436	1643.47932925892	6129.3996357332	37.3888783038325	1506.75711202732	3597.15772920863	23387.36528686	114.495039392419	190.699460263315	400.377102380278	29723.7564589146	316.485852744289	488.893052234116	274.055354472043	544.985582856625	188.223672045133	866.531615535512	3863.03140765161	118.437908397146	1843.16459344678	158.361678407033	543.009351542876	1333.72907932365	335.437596486278	41.1946916811068	40.2237617389506	75.689859233204	185.933008001796	248.600811008303	607.762711950524	1160.76959497011	88.1258256667788	453.067503989245	654.318782296872	111.014640659035	159.053841591019	40.2947788667088	111.057436419352	562.68371168298	37.0450185855156	38.0963725295196	109.679989644764	74.1193784342642	43.2780657073967	156.500360866816	3953.91052237818	1135.26587157183	250.556838569032	1209.14844290899	1390.45397066835	153.311092797018	40.0339628294231	183.409030842042	297.037325568333	689.960861105026	349.829856747165	98.0606919539572	1797.82153020738	126.332341702664	309.483933840999	74.6454258514775	686.113595619395	164.609927581887	567.283721345843	732.165557325315	211.810093057362	133485.743393116	37.2941906108156	1514.06827157798	79.1593462338269	3173.40809102397	438.497788319157	2021.88902547836	23675.2615348019	1034.02644600313	1169.42368852137	58.4946148924453	37.8513943612077	1127.05023928844	1018.80367821667	530.557442739102	50.2782753882222	148.644243026969	200.626410008386	114.011852586423	38.9182356643764	79.7383548112718	156.545120113596
Sample-8	75.0664708096463	37.135432669905	39.2694988960747	1379.4053763185	139.515166031517	603.34416966326	38.4185543912776	65.0753157000846	65196.1514945704	737.456955878167	936.852463642559	53.8579144127286	41.166865296684	35.8458022931787	69.9632469196392	130.187154400448	434.94182000757	46.9507684095579	391.081735861736	258.035638470882	572.362941925113	376.756878980853	79.3127353648338	1845.47677753247	10508.6049247341	113.826073567718	68.2956883260976	1716.1783971181	175.176325778958	43.7866082475247	2000.73710681568	278.484244628679	106.029761308001	1415.52855767459	6429.47494441438	425.72723667619	1191.34324766584	36.135766149747	9688.65780146034	5572.10627103702	37208.1426327713	365.21444543338	4291.77416672637	2966.93375364106	8122.76431402478	35.5703692725639	306.152218644015	429.116545625883	23813.1436758393	108.833789577133	183.057298586001	208.834668720722	54415.983694106	375.5184812495	783.703253678276	455.058524959962	2472.65244996901	187.710740527768	727.791815927805	100536.524971863	138.514593735917	1746.58735796959	146.56235215904	962.500413683952	4066.4173398372	326.959804955582	36.6660913176383	50.3561291834312	77.792787487559	179.594920569936	522.058808963609	1193.32607991331	1918.09314979218	66.4021504367279	444.384648564662	684.218559867988	109.800219267361	163.127216253566	37.1256220169502	103.133770708393	209.692164738312	35.4844344669707	36.4493492123121	104.896294111182	69.3270553938856	42.235824683752	141.970095557342	1590.00479231164	1919.96929887756	208.019814744605	1985.17890693112	467.645025094694	165.642868954962	37.6700826317991	181.561059392477	728.108799554562	644.991595509791	225.773291228801	75.5183591695845	179.94781193165	115.584837511162	298.168998194875	72.377114054103	942.445324286029	364.481601029577	677.628223852389	5014.63972065178	8080.70373021328	141773.009949316	303.871856227611	3521.77761706088	85.2941911252557	4139.40470717034	459.711619917118	1628.51990609964	11966.5543324391	399.975772291718	397.603083197676	39.7965622580562	34.9311619314726	1064.05483520502	999.015854125421	536.108441265213	34.006373503944	139.423401015847	165.509576703542	117.894949407844	35.724936602227	75.1415760829353	157.427641091708
Sample-9	79.6218443242982	38.1971318624584	66.522702052693	5001.30308371417	148.786018363011	625.394330111029	37.6423549705057	402.134577098143	2254.33526433333	985.284791093971	3278.82949863637	54.7142505133626	40.891965954393	45.4165582536225	88.8791221175487	130.769371212802	439.33533928307	40.2081656964451	358.64105421406	246.029913635196	594.435189075006	231.964457156294	88.70481084656	872.36094306969	1552.54752031666	115.77066733902	75.8646293445354	4321.27830459296	235.989492314641	43.1622070327417	6113.17180416513	302.483393444845	90.7630815646352	1556.62998019305	1160.51145515873	380.062326633466	6287.20174315029	37.9461669187799	2701.55041063683	968.343246731921	41443.5100201011	2360.62517131442	2888.2827635869	16047.2801968364	3644.51599266195	38.0248998652381	272.227358835319	236.712201838531	4592.65583925795	116.026468315722	191.133104791045	228.507468591874	28793.3752239332	414.368601273242	812.798261605645	277.478125959376	609.656083402502	215.959503155425	28036.4114940217	383.163112499345	928.117822526681	518.751464832782	213.627989445418	6560.10965380094	55023.9482176972	340.798025990061	42.8642085130147	40.7446920860184	75.5846575291411	187.043444025365	410.516667156412	652.543995435424	1244.40567965096	75.5351714261059	491.964508328069	684.140995555204	117.673338454155	252.70279030359	38.7730173333832	111.397480231979	229.952220061055	37.4976491443461	38.7215248865181	112.146649198689	78.4116368256858	43.3636074127452	151.410560118819	1451.86788717745	2439.31984474178	464.473833106244	476.026284075915	426.33814114651	201.70837689833	39.9432458066149	190.356237623825	339.750336534709	697.996359813604	230.723575620562	76.2220167784084	162.865685092748	119.507273720929	306.029146553069	78.0496902551877	624.225190407112	9411.1384203103	1293.87078701571	18140.8678742345	478.320611391972	145459.02957834	55.2673004264529	1373.16611952712	80.0080338094787	7266.94264355075	519.028523256359	2918.49749960631	3735.60152188948	403.35352260968	385.498596736699	42.4175409279968	51.0339157063872	1149.71905337494	1088.94110992301	559.507017340943	36.9925577706729	169.695061981708	214.407023159987	140.333290699512	59.7535154894931	80.840840843859	159.387336073898
Sample-10	77.3393309074306	37.7813078619401	40.5128245076439	10702.7396272968	149.815411606881	1518.82538558525	39.4571453170944	57.3426734442291	82681.5391696774	711.960028565074	2040.31623382239	41.6838546970629	40.2424114947202	37.4918393333628	84.8586673972366	121.347652019322	1897.67479738416	143.425961671622	1589.09699421802	967.64917890383	897.168424194931	559.024003407525	1133.10577489102	58788.5340636871	20317.2284975	114.27807044286	73.6392439057103	1292.91709997187	171.783360557866	46.6074888587768	12286.2091945425	297.724758119915	155.606113075629	1131.79126359188	4337.80642561082	500.227953873033	2060.02150529745	39.0052141475775	3415.81036278397	8122.80456126725	4593.59470128237	691.72238692155	1529.90819009261	911.592493037401	5316.76889772876	37.4240419794855	472.300995482598	2495.94809236155	11756.3383918438	116.571659028592	207.574688718517	345.372691561441	6698.1000507124	371.471671991856	715.229161485022	273.669375899606	516.647479862988	271.676388293397	226.140123522781	11937.1500972531	136.419902668962	1957.85203215157	903.069245651841	1939.05994834268	164150.298517677	335.015526727571	37.7137580708987	38.8066197664169	73.3864553168666	187.316512832527	284.58980841899	2139.72733187223	5864.52603220048	88.1056609602343	471.997323619512	729.094200544465	198.026710668151	203.245551720703	39.7590441139481	110.904058897523	284.445126076162	37.4391841655029	38.2802687807148	110.084704811365	73.5267055401083	42.2481657968228	153.929088205312	9312.15324894242	8345.69206671597	556.8168145305	2406.73660827559	1031.99719079992	222.078617707517	37.7598702220079	186.688324374224	297.187288504426	725.098093577205	340.009267752236	97.868432313244	1302.16119333508	127.640901974785	303.701904703155	73.6205697889817	1030.2244995123	998.156555172169	10358.7694297371	960.083935832605	296.486635828463	50494.002429198	38.2419165621869	1984.8472927047	79.1921253754152	1394.0132437378	232.838569082919	775.379351426953	36267.6960140006	402.199530481038	978.259476818019	55.3644105415022	37.0851835387719	17163.6132120372	1329.49149864974	677.18676227314	37.2560720334634	153.951490752724	195.461232250709	176.867888772117	125.315493630021	89.002404520752	165.387635277987
Sample-11	77.2065192089548	35.5101772283696	45.3082518458565	27710.4045765956	142.903681316455	851.57663140747	35.622276524592	50.2966086528465	41662.7715443893	1515.30139009439	3692.74906684656	44.6283142833516	38.5648869365722	36.1904435340069	95.7473753927557	116.672052738618	508.453294466634	63.2941991478335	431.65405255349	336.896241341561	612.126134352787	258.001376578285	167.070573863019	2601.01075310586	1785.7478293078	136.010417615856	70.6816561211145	1122.50212374858	161.869888479273	40.809879504322	25907.7890746729	423.850031828743	133.787408168886	5331.19877519719	13087.0100902709	351.119462567197	4154.4226373805	38.6033087542843	15327.7143813682	2236.97242426869	37281.5236234811	529.171945794134	1634.63621564808	3142.10964737049	4438.00248087787	39.5034195483796	1137.50326823177	1989.16237382002	5471.82091763427	112.429099230861	189.521502387405	218.260953018094	9241.56594240145	330.798702381224	521.255095808208	264.597858898347	483.525881796596	222.364847743701	871.746645790281	12634.2686928817	120.430149495445	714.989835700892	2057.54399048023	703.20821071202	50783.1936112543	322.238430152367	39.5436251528166	37.8207184785987	71.2096707658494	180.396372972855	251.229100747271	765.704579539287	2525.24036650077	71.7041111184197	456.955570362974	662.525216768989	108.004978201588	293.852740108043	37.7804154149561	106.711147898553	253.473521901814	36.1045667629999	37.5921922847778	106.576701283625	72.0551679791667	50.3350313630883	182.59167002039	18197.644153282	2146.15752597583	1093.42763748418	930.419798844917	627.487283870015	411.46080119546	36.9258118769768	179.20711131207	375.712726663942	942.904517504367	266.514957805006	78.0279667339323	225.295958589022	110.68324013262	295.447219088599	70.6335995187536	500.216220707319	465.291515319128	1463.26206651194	1056.15709025006	1078.7431627667	52793.3824257828	36.7746001647324	5126.81201678715	90.2691117640236	1999.31600078773	275.136921016968	1076.64895838096	51740.0058578947	1554.10329739068	378.231090931845	46.3945915322626	58.7609111161111	2884.93292697101	2020.24425271583	668.199222988816	34.9586779430001	157.364253356847	198.443563483531	233.932630390067	67.3084084521571	75.8962998662397	149.829417239208
Sample-12	77.1295926164554	36.517918262653	51.4140242285678	2018.51596256391	140.175121380438	809.915301936471	34.6082746297028	122.377044259792	42539.4588727529	1246.10358963582	848.770157891619	52.2017591227854	42.456385908719	36.9460711436107	75.8646893023877	120.267355365526	968.914606007702	38.660946345825	538.592516009595	280.367217082777	620.64192628329	232.862033176466	275.865285229299	511.896387549576	18050.8676066128	110.628434202903	68.6489490972834	1829.14760572802	168.720544941148	40.7814399343571	3982.71478687451	279.879394967458	95.2381799053524	1080.79584205822	11080.3797229468	376.671811399458	1419.38950259973	35.5326470833048	2608.41757121744	5169.31451385011	11261.7071366361	353.350144706704	1452.17188656726	8007.92350793827	3140.14431354293	35.7560121461995	627.069791540735	553.842689675674	3641.90287193869	111.115723556788	179.142802000983	223.801375953667	7388.56153580967	338.997045374862	521.08921293026	271.936301869885	500.685253332331	223.51389671115	198.775864440807	10924.0422163078	124.232666153805	779.760934414383	186.932077581847	513.171840227626	333973.89219428	323.25867282448	35.2450249186474	43.9673112555558	68.9943512940187	177.671169995892	240.509574942426	1129.16928793803	1186.44440227107	71.5315341064247	468.051145117993	770.569106886447	112.906222087234	106.260028596906	37.6192906820051	102.713257353295	283.656017152233	34.6460455623668	36.2039396425143	103.496278556242	70.5044377947299	40.5481941842375	190.746084571543	6770.06726983136	1998.12128587512	307.447251676848	1114.42282016923	456.323140302012	172.407221192232	37.545666811173	176.676531409813	292.311999731964	648.336750169808	222.845962484854	76.6725237877734	154.637664873186	111.134753203398	289.723584929817	71.2052615682631	460.849965253634	215.599365981611	33317.1795666998	1639.66266378205	298.07672028924	26469.1977439831	38.125698406637	4155.13828477668	78.0420622545254	25637.3206528266	711.247291927278	7290.23271560076	97592.1370491585	659.279686969763	356.647915001012	41.8865885573125	36.1830261622037	2641.34200008262	1025.63874112482	521.604712035394	34.1822256655979	146.025826809729	153.984213354963	157.506045445478	64.7337124235246	76.7365335869184	145.416895061984
