Scientific_name,English_name,TipLabel,Female_plumage_score,Male_plumage_score
Trichastoma rostratum,White-chested Babbler,Trichastoma_rostratum,48.47222222,44.16666667
Trichastoma tickelli,Buff-breasted babbler,Trichastoma_tickelli,43.19444444,41.38888889
Trichixos pyrropygus,Rufous-tailed Shama,Trichixos_pyrropygus,45.13888889,53.19444444
Trichocichla rufa,Long-legged Thicketbird,Trichocichla_rufa,47.91666667,47.91666667
Trichodere cockerelli,White-streaked Honeyeater,Trichodere_cockerelli,47.5,43.61111111
Tricholestes criniger,Hairy-backed Bulbul,Tricholestes_criniger,42.36111111,43.19444444
Trichothraupis melanops,Black-goggled Tanager,Trichothraupis_melanops,37.22222222,46.94444444
Trochocercus cyanomelas,African Crested-flycatcher,Trochocercus_cyanomelas,54.72222222,59.02777778
Trochocercus nitens,Blue-headed Crested-flycatcher,Trochocercus_nitens,48.88888889,56.94444444
Troglodytes aedon,House Wren,Troglodytes_aedon,41.94444444,41.52777778
Troglodytes cobbi,Cobb's Wren,Troglodytes_cobbi,40.27777778,39.72222222
Troglodytes monticola,Santa Marta Wren,Troglodytes_monticola,43.19444444,42.22222222
Troglodytes ochraceus,Ochraceous Wren,Troglodytes_ochraceus,43.61111111,44.30555556
Troglodytes rufociliatus,Rufous-browed Wren,Troglodytes_rufociliatus,40.27777778,39.86111111
Troglodytes rufulus,Tepui Wren,Troglodytes_rufulus,42.91666667,45.83333333
Troglodytes sissonii,Socorro Wren,Troglodytes_sissonii,40.83333333,43.88888889
Troglodytes solstitialis,Mountain Wren,Troglodytes_solstitialis,42.08333333,39.30555556
Troglodytes tanneri,Clarion Wren,Troglodytes_tanneri,39.30555556,41.52777778
Troglodytes troglodytes,Winter Wren,Troglodytes_troglodytes,41.38888889,42.91666667
Tumbezia salvini,Tumbes Tyrant,Tumbezia_salvini,57.5,56.25
Turdinus atrigularis,Black-throated Wren-babbler,Turdinus_atrigularis,49.16666667,49.44444444
Turdinus macrodactylus,Large Wren-babbler,Turdinus_macrodactylus,47.63888889,43.61111111
Turdinus marmorata,Marbled Wren-babbler,Turdinus_marmorata,50.13888889,48.47222222
Turdinus rufipectus,Rusty-breasted Wren-babbler,Turdinus_rufipectus,44.30555556,43.19444444
Turdoides affinis,Yellow-billed Babbler,Turdoides_affinis,45.83333333,42.91666667
Turdoides altirostris,Iraq Babbler,Turdoides_altirostris,41.80555556,40.97222222
Turdoides aylmeri,Scaly Chatterer,Turdoides_aylmeri,43.47222222,41.80555556
Turdoides bicolor,Southern Pied-babbler,Turdoides_bicolor,55.41666667,55.97222222
Turdoides caudata,Common Babbler,Turdoides_caudata,42.36111111,42.08333333
Turdoides earlei,Striated Babbler,Turdoides_earlei,38.75,36.52777778
Turdoides fulva,Fulvous Chatterer,Turdoides_fulva,42.5,41.25
Turdoides gularis,White-throated Babbler,Turdoides_gularis,45.27777778,42.91666667
Turdoides gymnogenys,Bare-cheeked Babbler,Turdoides_gymnogenys,50.27777778,51.25
Turdoides hartlaubii,Angola Babbler,Turdoides_hartlaubii,45.27777778,41.94444444
Turdoides hindei,Hinde's Pied-babbler,Turdoides_hindei,47.5,48.75
Turdoides hypoleuca,Northern Pied-babbler,Turdoides_hypoleuca,42.5,41.11111111
Turdoides jardineii,Arrow-marked Babbler,Turdoides_jardineii,41.66666667,45.69444444
Turdoides leucocephala,Cretschmar's Babbler,Turdoides_leucocephala,51.94444444,50.97222222
Turdoides leucopygia,White-rumped Babbler,Turdoides_leucopygia,52.77777778,51.80555556
Turdoides longirostris,Slender-billed Babbler,Turdoides_longirostris,44.44444444,44.16666667
Turdoides malcolmi,Large Grey Babbler,Turdoides_malcolmi,39.16666667,38.19444444
Turdoides melanops,Black-lored Babbler,Turdoides_melanops,42.22222222,42.22222222
Turdoides nipalensis,Spiny Babbler,Turdoides_nipalensis,43.19444444,42.91666667
Turdoides plebejus,Brown Babbler,Turdoides_plebejus,44.44444444,41.80555556
Turdoides reinwardii,Blackcap Babbler,Turdoides_reinwardii,53.05555556,51.38888889
Turdoides rubiginosa,Rufous Chatterer,Turdoides_rubiginosa,38.88888889,38.19444444
Turdoides rufescens,Orange-billed Babbler,Turdoides_rufescens,42.08333333,40.13888889
Turdoides sharpei,Sharpe's Pied-babbler,Turdoides_sharpei,37.22222222,39.16666667
Turdoides squamiceps,Arabian Babbler,Turdoides_squamiceps,40.55555556,41.11111111
Turdoides squamulata,Scaly Babbler,Turdoides_squamulata,49.72222222,46.66666667
Turdoides striata,Jungle Babbler,Turdoides_striata,41.52777778,39.16666667
Turdoides subrufa,Rufous Babbler,Turdoides_subrufa,40.27777778,38.47222222
Turdoides tenebrosa,Dusky Babbler,Turdoides_tenebrosa,44.16666667,41.25
Turdus albicollis,White-necked Thrush,Turdus_albicollis,45.97222222,46.94444444
Turdus albocinctus,White-collared Blackbird,Turdus_albocinctus,40,51.66666667
Turdus amaurochalinus,Creamy-bellied Thrush,Turdus_amaurochalinus,39.58333333,40.27777778
Turdus aurantius,White-chinned Thrush,Turdus_aurantius,52.91666667,49.58333333
Turdus bewsheri,Comoro Thrush,Turdus_bewsheri,41.80555556,40.27777778
Turdus boulboul,Grey-winged Blackbird,Turdus_boulboul,38.61111111,57.36111111
Turdus cardis,Japanese Thrush,Turdus_cardis,41.52777778,60.97222222
Turdus celaenops,Izu Thrush,Turdus_celaenops,49.16666667,57.5
Turdus chiguanco,Chiguanco Thrush,Turdus_chiguanco,45.55555556,59.16666667
Turdus chrysolaus,Brown-headed Thrush,Turdus_chrysolaus,42.91666667,45.41666667
Turdus dissimilis,Black-breasted Thrush,Turdus_dissimilis,43.75,54.72222222
Turdus falcklandii,Austral Thrush,Turdus_falcklandii,40.41666667,42.63888889
Turdus feae,Grey-sided Thrush,Turdus_feae,43.19444444,44.02777778
Turdus flavipes,Yellow-legged Thrush,Turdus_flavipes,39.44444444,63.88888889
Turdus fulviventris,Chestnut-bellied Thrush,Turdus_fulviventris,56.25,57.22222222
Turdus fumigatus,Cocoa Thrush,Turdus_fumigatus,45.27777778,45.55555556
Turdus fuscater,Great Thrush,Turdus_fuscater,49.02777778,47.5
Turdus grayi,Clay-coloured Thrush,Turdus_grayi,42.77777778,44.30555556
Turdus haplochrous,Unicoloured Thrush,Turdus_haplochrous,39.72222222,37.91666667
Turdus hauxwelli,Hauxwell's Thrush,Turdus_hauxwelli,43.19444444,42.36111111
Turdus helleri,Taita Thrush,Turdus_helleri,59.86111111,60.83333333
Turdus hortulorum,Grey-backed Thrush,Turdus_hortulorum,41.66666667,41.66666667
Turdus ignobilis,Black-billed Thrush,Turdus_ignobilis,39.86111111,43.19444444
Turdus iliacus,Redwing,Turdus_iliacus,43.61111111,42.63888889
Turdus infuscatus,Black Thrush,Turdus_infuscatus,42.77777778,57.63888889
Turdus jamaicensis,White-eyed Thrush,Turdus_jamaicensis,45.55555556,47.08333333
Turdus kessleri,White-backed Thrush,Turdus_kessleri,40.83333333,59.30555556
Turdus lawrencii,Lawrence's Thrush,Turdus_lawrencii,41.11111111,42.91666667
Turdus leucomelas,Pale-breasted Thrush,Turdus_leucomelas,39.58333333,40.55555556
Turdus leucops,Pale-eyed Thrush,Turdus_leucops,47.22222222,63.88888889
Turdus lherminieri,Forest Thrush,Turdus_lherminieri,43.05555556,40.13888889
Turdus libonyanus,Kurrichane Thrush,Turdus_libonyanus,45.83333333,43.05555556
Turdus ludoviciae,Somali Thrush,Turdus_ludoviciae,52.63888889,60
Turdus maculirostris,Ecuadorian Thrush,Turdus_maculirostris,38.33333333,38.19444444
Turdus maranonicus,Maranon Thrush,Turdus_maranonicus,44.30555556,40.55555556
Turdus menachensis,Yemen Thrush,Turdus_menachensis,41.66666667,43.33333333
Turdus merula,Eurasian Blackbird,Turdus_merula,42.36111111,59.72222222
Turdus migratorius,American Robin,Turdus_migratorius,43.33333333,53.05555556
Turdus mupinensis,Chinese Thrush,Turdus_mupinensis,43.19444444,42.91666667
Turdus naumanni,Dusky Thrush,Turdus_naumanni,38.47222222,46.52777778
Turdus nigrescens,Sooty Thrush,Turdus_nigrescens,55.55555556,63.47222222
Turdus nigriceps,Slaty Thrush,Turdus_nigriceps,40,51.80555556
Turdus nudigenis,Spectacled Thrush,Turdus_nudigenis,37.91666667,40
Turdus obscurus,Eyebrowed Thrush,Turdus_obscurus,43.33333333,46.25
Turdus obsoletus,Pale-vented Thrush,Turdus_obsoletus,44.86111111,43.61111111
Turdus olivaceofuscus,Sao Tome Thrush,Turdus_olivaceofuscus,41.66666667,42.63888889
Turdus olivaceus,Olive Thrush,Turdus_olivaceus,44.16666667,46.25
Turdus olivater,Black-hooded Thrush,Turdus_olivater,42.08333333,58.88888889
Turdus pallidus,Pale Thrush,Turdus_pallidus,44.72222222,40.69444444
Turdus pelios,African Thrush,Turdus_pelios,40.97222222,41.11111111
Turdus philomelos,Song Thrush,Turdus_philomelos,38.19444444,43.19444444
Turdus pilaris,Fieldfare,Turdus_pilaris,46.52777778,50.13888889
Turdus plebejus,American Mountain Thrush,Turdus_plebejus,46.11111111,44.16666667
Turdus plumbeus,Red-legged Thrush,Turdus_plumbeus,48.61111111,47.22222222
Turdus poliocephalus,Island Thrush,Turdus_poliocephalus,45.27777778,53.05555556
Turdus reevei,Plumbeous-backed Thrush,Turdus_reevei,49.02777778,47.63888889
Turdus rubrocanus,Chestnut Thrush,Turdus_rubrocanus,41.94444444,45.83333333
Turdus ruficollis,Dark-throated Thrush,Turdus_ruficollis,38.88888889,55
Turdus rufitorques,Rufous-collared Robin,Turdus_rufitorques,47.91666667,57.77777778
Turdus rufiventris,Rufous-bellied Thrush,Turdus_rufiventris,40.55555556,41.80555556
Turdus rufopalliatus,Rufous-backed Robin,Turdus_rufopalliatus,42.77777778,44.72222222
Turdus serranus,Glossy-black Thrush,Turdus_serranus,43.88888889,61.38888889
Turdus swalesi,La Selle Thrush,Turdus_swalesi,62.91666667,61.38888889
Turdus tephronotus,Bare-eyed Thrush,Turdus_tephronotus,51.52777778,49.72222222
Turdus torquatus,Ring Ouzel,Turdus_torquatus,46.66666667,54.72222222
Turdus unicolor,Tickell's Thrush,Turdus_unicolor,38.61111111,44.02777778
Turdus viscivorus,Mistle Thrush,Turdus_viscivorus,43.19444444,45
Tylas eduardi,Tylas Vanga,Tylas_eduardi,58.61111111,57.91666667
Tyranneutes stolzmanni,Dwarf Tyrant-manakin,Tyranneutes_stolzmanni,39.86111111,36.25
Tyranneutes virescens,Tiny Tyrant-manakin,Tyranneutes_virescens,38.05555556,42.91666667
Tyrannopsis sulphurea,Sulphury Flycatcher,Tyrannopsis_sulphurea,51.11111111,50.69444444
Tyrannulus elatus,Yellow-crowned Tyrannulet,Tyrannulus_elatus,49.86111111,48.33333333
Tyrannus albogularis,White-throated Kingbird,Tyrannus_albogularis,47.77777778,48.19444444
Tyrannus caudifasciatus,Loggerhead Kingbird,Tyrannus_caudifasciatus,55,54.02777778
Tyrannus couchii,Couch's Kingbird,Tyrannus_couchii,45.69444444,43.19444444
Tyrannus crassirostris,Thick-billed Kingbird,Tyrannus_crassirostris,48.19444444,47.77777778
Tyrannus cubensis,Giant Kingbird,Tyrannus_cubensis,53.33333333,52.77777778
Tyrannus dominicensis,Grey Kingbird,Tyrannus_dominicensis,50.41666667,53.33333333
Tyrannus forficatus,Scissor-tailed Flycatcher,Tyrannus_forficatus,50.41666667,50.69444444
Tyrannus melancholicus,Tropical Kingbird,Tyrannus_melancholicus,46.11111111,46.52777778
Tyrannus niveigularis,Snowy-throated Kingbird,Tyrannus_niveigularis,54.30555556,51.66666667
Tyrannus savana,Fork-tailed Flycatcher,Tyrannus_savana,52.63888889,54.02777778
Tyrannus tyrannus,Eastern Kingbird,Tyrannus_tyrannus,52.91666667,55.69444444
Tyrannus verticalis,Western Kingbird,Tyrannus_verticalis,51.94444444,48.88888889
Tyrannus vociferans,Cassin's Kingbird,Tyrannus_vociferans,51.25,52.77777778
Upucerthia albigula,White-throated Earthcreeper,Upucerthia_albigula,45.83333333,42.5
Upucerthia dumetaria,Scale-throated Earthcreeper,Upucerthia_dumetaria,41.25,40
Upucerthia jelskii,Plain-breasted Earthcreeper,Upucerthia_jelskii,43.19444444,44.30555556
Upucerthia serrana,Striated Earthcreeper,Upucerthia_serrana,41.94444444,43.61111111
Upucerthia validirostris,Buff-breasted Earthcreeper,Upucerthia_validirostris,46.11111111,45
Uraeginthus angolensis,Blue-breasted Cordonbleu,Uraeginthus_angolensis,48.33333333,48.33333333
Uraeginthus bengalus,Red-cheeked Cordonbleu,Uraeginthus_bengalus,46.38888889,48.75
Uraeginthus cyanocephalus,Blue-capped Cordonbleu,Uraeginthus_cyanocephalus,44.02777778,60.97222222
Uraeginthus granatinus,Common Grenadier,Uraeginthus_granatinus,45.97222222,63.05555556
Uraeginthus ianthinogaster,Purple Grenadier,Uraeginthus_ianthinogaster,49.58333333,59.86111111
Uragus sibiricus,Long-tailed Rosefinch,Uragus_sibiricus,45,47.36111111
Urocissa caerulea,Taiwan Magpie,Urocissa_caerulea,61.66666667,60.27777778
Urocissa erythrorhyncha,Blue Magpie,Urocissa_erythrorhyncha,59.86111111,59.58333333
Urocissa flavirostris,Gold-billed Magpie,Urocissa_flavirostris,56.66666667,60.97222222
Urocissa ornata,Sri Lanka Magpie,Urocissa_ornata,52.08333333,51.94444444
Urocissa whiteheadi,White-winged Magpie,Urocissa_whiteheadi,62.77777778,60
Urocynchramus pylzowi,Pink-tailed Bunting,Urocynchramus_pylzowi,37.63888889,49.72222222
Urolais epichlorus,Green Longtail,Urolais_epichlorus,43.33333333,40.55555556
Urolestes melanoleucus,Magpie Shrike,Urolestes_melanoleucus,68.19444444,67.5
Uropsila leucogastra,White-bellied Wren,Uropsila_leucogastra,46.38888889,45.13888889
Urosphena squameiceps,Asian Stubtail,Urosphena_squameiceps,41.25,40.27777778
Urosphena subulata,Timor Stubtail,Urosphena_subulata,46.38888889,48.47222222
Urosphena whiteheadi,Bornean Stubtail,Urosphena_whiteheadi,54.16666667,50.69444444
Urothraupis stolzmanni,Black-backed Bush-finch,Urothraupis_stolzmanni,56.11111111,56.11111111
Vanga curvirostris,Hook-billed Vanga,Vanga_curvirostris,57.22222222,55.13888889
Vermivora celata,Orange-crowned Warbler,Vermivora_celata,40.69444444,40
Vermivora chrysoptera,Golden-winged Warbler,Vermivora_chrysoptera,42.36111111,55.97222222
Vermivora crissalis,Colima Warbler,Vermivora_crissalis,43.47222222,45.27777778
Vermivora luciae,Lucy's Warbler,Vermivora_luciae,47.08333333,48.61111111
Vermivora peregrina,Tennessee Warbler,Vermivora_peregrina,42.36111111,45.69444444
Vermivora pinus,Blue-winged Warbler,Vermivora_pinus,48.47222222,47.91666667
Vermivora ruficapilla,Nashville Warbler,Vermivora_ruficapilla,45.69444444,45.97222222
Vermivora virginiae,Virginia's Warbler,Vermivora_virginiae,48.05555556,45.41666667
Vestiaria coccinea,Iiwi,Vestiaria_coccinea,70,68.47222222
Vidua camerunensis,Cameroon Indigobird,Vidua_camerunensis,42.08333333,63.88888889
Vidua chalybeata,Village Indigobird,Vidua_chalybeata,44.30555556,64.44444444
Vidua codringtoni,Twinspot Indigobird,Vidua_codringtoni,46.25,57.63888889
Vidua fischeri,Straw-tailed Whydah,Vidua_fischeri,43.19444444,53.19444444
Vidua funerea,Variable Indigobird,Vidua_funerea,43.61111111,63.75
Vidua hypocherina,Steel-blue Whydah,Vidua_hypocherina,44.16666667,66.66666667
Vidua interjecta,Long-tailed Paradise-whydah,Vidua_interjecta,40.69444444,54.44444444
Vidua larvaticola,Baka Indigobird,Vidua_larvaticola,43.47222222,63.61111111
Vidua macroura,Pin-tailed Whydah,Vidua_macroura,45.69444444,55.97222222
Vidua maryae,Jos Plateau Indigobird,Vidua_maryae,39.58333333,58.47222222
Vidua nigeriae,Quailfinch Indigobird,Vidua_nigeriae,45.13888889,60.83333333
Vidua obtusa,Broad-tailed Paradise-whydah,Vidua_obtusa,46.94444444,57.91666667
Vidua orientalis,Sahel Paradise Whydah,Vidua_orientalis,44.16666667,55.69444444
Vidua paradisaea,Eastern Paradise-whydah,Vidua_paradisaea,47.22222222,56.11111111
Vidua purpurascens,Dusky Indigobird,Vidua_purpurascens,43.33333333,62.5
Vidua raricola,Jambandu Indigobird,Vidua_raricola,43.05555556,65.41666667
Vidua regia,Queen Whydah,Vidua_regia,41.38888889,46.52777778
Vidua togoensis,Togo Paradise-whydah,Vidua_togoensis,44.44444444,53.75
Vidua wilsoni,Pale-winged Indigobird,Vidua_wilsoni,48.33333333,65.13888889
Vireo altiloquus,Black-whiskered Vireo,Vireo_altiloquus,43.33333333,43.75
Vireo atricapilla,Black-capped Vireo,Vireo_atricapilla,50.41666667,57.36111111
Vireo bairdi,Cozumel Vireo,Vireo_bairdi,45.97222222,44.30555556
Vireo bellii,Bell's Vireo,Vireo_bellii,43.05555556,42.08333333
Vireo brevipennis,Slaty Vireo,Vireo_brevipennis,46.52777778,43.47222222
Vireo caribaeus,San Andres Vireo,Vireo_caribaeus,44.44444444,40.41666667
Vireo carmioli,Yellow-winged Vireo,Vireo_carmioli,41.25,37.36111111
Vireo cassinii,Cassin's Vireo,Vireo_cassinii,44.58333333,42.08333333
Vireo crassirostris,Thick-billed Vireo,Vireo_crassirostris,43.47222222,41.66666667
Vireo flavifrons,Yellow-throated Vireo,Vireo_flavifrons,40.97222222,38.75
Vireo flavoviridis,Yellow-green Vireo,Vireo_flavoviridis,46.80555556,45.41666667
Vireo gilvus,Warbling Vireo,Vireo_gilvus,45,46.66666667
Vireo gracilirostris,Noronha Vireo,Vireo_gracilirostris,42.36111111,41.66666667
Vireo griseus,White-eyed Vireo,Vireo_griseus,40.55555556,43.88888889
Vireo gundlachii,Cuban Vireo,Vireo_gundlachii,37.63888889,39.02777778
Vireo huttoni,Hutton's Vireo,Vireo_huttoni,38.75,36.80555556
Vireo hypochryseus,Golden Vireo,Vireo_hypochryseus,40.55555556,40.69444444
Vireo latimeri,Puerto Rican Vireo,Vireo_latimeri,43.47222222,42.08333333
Vireo leucophrys,Brown-capped Vireo,Vireo_leucophrys,46.52777778,45.27777778
Vireo magister,Yucatan Vireo,Vireo_magister,45.55555556,46.66666667
Vireo masteri,Choco Vireo,Vireo_masteri,42.08333333,38.19444444
Vireo modestus,Jamaican Vireo,Vireo_modestus,38.05555556,36.94444444
Vireo nanus,Flat-billed Vireo,Vireo_nanus,40.27777778,39.30555556
Vireo nelsoni,Dwarf Vireo,Vireo_nelsoni,45.97222222,50.97222222
Vireo olivaceus,Red-eyed Vireo,Vireo_olivaceus,44.16666667,50.41666667
Vireo osburni,Blue Mountain Vireo,Vireo_osburni,42.36111111,41.80555556
Vireo pallens,Mangrove Vireo,Vireo_pallens,36.38888889,38.19444444
Vireo philadelphicus,Philadelphia Vireo,Vireo_philadelphicus,42.36111111,45.55555556
Vireo plumbeus,Plumbeous Vireo,Vireo_plumbeus,47.63888889,52.36111111
Vireo solitarius,Blue-headed Vireo,Vireo_solitarius,46.52777778,46.66666667
Vireo vicinior,Grey Vireo,Vireo_vicinior,50.69444444,50
Vireolanius eximius,Yellow-browed Shrike-vireo,Vireolanius_eximius,52.22222222,49.72222222
Vireolanius leucotis,Slaty-capped Shrike-vireo,Vireolanius_leucotis,47.22222222,46.52777778
Vireolanius melitophrys,Chestnut-sided Shrike-vireo,Vireolanius_melitophrys,46.52777778,51.38888889
Vireolanius pulchellus,Green Shrike-vireo,Vireolanius_pulchellus,51.38888889,53.19444444
Volatinia jacarina,Blue-black Grassquit,Volatinia_jacarina,37.63888889,64.44444444
Wetmorethraupis sterrhopteron,Orange-throated Tanager,Wetmorethraupis_sterrhopteron,59.16666667,60.55555556
Willisornis poecilinotus,Scale-backed Antbird,Willisornis_poecilinotus,46.25,50.83333333
Wilsonia canadensis,Canada Warbler,Wilsonia_canadensis,47.63888889,49.72222222
Wilsonia citrina,Hooded Warbler,Wilsonia_citrina,47.36111111,52.91666667
Wilsonia pusilla,Wilson's Warbler,Wilsonia_pusilla,49.58333333,50.97222222
Woodfordia lacertosa,Sanford's White-eye,Woodfordia_lacertosa,40,42.08333333
Woodfordia superciliosa,Bare-eyed White-eye,Woodfordia_superciliosa,46.25,42.5
Xanthocephalus xanthocephalus,Yellow-headed Blackbird,Xanthocephalus_xanthocephalus,45.27777778,57.63888889
Xanthomyza phrygia,Regent Honeyeater,Xanthomyza_phrygia,61.38888889,63.05555556
Xanthopsar flavus,Saffron-cowled Blackbird,Xanthopsar_flavus,52.36111111,62.91666667
Xanthotis flaviventer,Tawny-breasted Honeyeater,Xanthotis_flaviventer,41.11111111,42.63888889
Xanthotis macleayanus,Macleay's Honeyeater,Xanthotis_macleayanus,49.16666667,50.41666667
Xanthotis polygrammus,Spotted Honeyeater,Xanthotis_polygrammus,44.44444444,41.66666667
Xanthotis provocator,Kadavu Honeyeater,Xanthotis_provocator,37.5,38.61111111
Xenerpestes minlosi,Double-banded Greytail,Xenerpestes_minlosi,52.36111111,51.52777778
Xenerpestes singularis,Equatorial Greytail,Xenerpestes_singularis,44.16666667,47.36111111
Xenicus gilviventris,South Island Wren,Xenicus_gilviventris,42.77777778,43.47222222
Xenocopsychus ansorgei,Angola Cave-chat,Xenocopsychus_ansorgei,58.33333333,55.27777778
Xenodacnis parina,Tit-like Dacnis,Xenodacnis_parina,47.77777778,65.55555556
Xenoligea montana,White-winged Warbler,Xenoligea_montana,50.55555556,51.38888889
Xenopipo atronitens,Black Manakin,Xenopipo_atronitens,37.63888889,66.80555556
Xenopipo flavicapilla,Yellow-headed Manakin,Xenopipo_flavicapilla,36.80555556,51.66666667
